Patient 0
0,163.4679743325904
1,180.2973940287484
2,181.6539228691041
3,166.2903744937878
4,148.3319244264319
5,144.2894888393277
6,157.8796643686119
7,176.6077063069662
8,183.2551392650581
9,171.7103440374256
10,152.5875521148031
11,143.4681702015764
12,152.7365159725817
13,171.8713150691233
14,183.2801214464878
15,176.4737311357328
16,157.7099079992891
17,144.2400244949993
18,148.4482293971569
19,166.4655185258495
20,181.726879347143
21,180.2010871033116
22,163.2909481467824
23,146.543566249087
24,145.356407092458
25,160.820939330635
26,178.7191433421825
27,182.5954929006805
28,168.8860900987478
29,150.1952966483311
30,143.7073418507332
31,155.3872214261291
32,174.4965079574243
33,183.4662115347358
34,174.0496280549909
35,154.9043209426674
36,143.6323972637281
37,150.5972116654505
38,169.3953459067781
39,182.7438820582722
40,178.3702375421774
41,160.2955209564963
42,145.1375433742778
43,146.8324794800185
44,163.8220128346987
45,180.4860448232728
46,181.5037412855666
47,165.9394367874949
48,148.1028811061171
49,144.392921277401
50,158.2204772585119
51,176.8725578494579
52,183.2005261734001
53,171.3864773362271
54,152.2921933555581
55,143.472870865418
56,153.0369542908522
57,172.1912694375469
58,183.3254272942812
59,176.2027344753732
60,157.3717619105461
61,144.1456189324226
62,148.684360399606
63,166.8150883386466
64,181.8684950965263
65,180.0045479223925
66,162.9369512521111
67,146.357574753084
68,145.5094207188046
69,161.1722780569267
70,178.9457879637482
71,182.4890673976779
72,168.5444415878312
73,149.9325351948443
74,143.7650491232255
75,155.7123416244018
76,174.790127070554
77,183.4583775042051
78,173.7475434523411
79,154.5857209584403
80,143.5902012541229
81,150.8702144471014
82,169.7325499812521
83,182.8352635545941
84,178.1317807340563
85,159.9464619336187
86,144.9988053925092
87,147.031617599974
88,164.1759403872637
89,180.6693624488395
90,181.3479076046016
91,165.5877245676136
92,147.8786529402743
93,144.5023315071915
94,158.5629346232374
95,177.1332086273129
96,183.1397292412773
97,171.0601291131409
98,152.000336892782
99,143.4838376488634
100,153.3406615103953
101,172.5084900761574
102,183.3645101597586
103,175.9277469614374
104,157.0355262693398
105,144.0572686618407
106,148.9251243309734
107,167.1636092238038
108,182.0043444409461
109,179.8028264653168
110,162.583120770889
111,146.1769453603783
112,145.6680622452538
113,161.5243362147263
114,179.1675821062167
115,182.3766810130859
116,168.2012021998762
117,149.6740155138827
118,143.8289309517088
119,156.0398923038287
120,175.0801980168367
121,183.444278827062
122,173.4422374105183
123,154.2699045187986
124,143.5542345948068
125,151.1471651488173
126,170.0677908460661
127,182.9205756774386
128,177.8887285426251
129,159.5985064918211
130,144.8658553288552
131,147.2359065898564
132,164.5296460755116
133,180.8472894568752
134,181.1864706617894
135,165.2353480546705
136,147.6593101981327
137,144.6176852414254
138,158.9069291425732
139,177.3895769570853
140,183.0727675213967
141,170.7314016400556
142,151.7120741892423
143,143.5010671151121
144,153.6475424546211
145,172.8228775734931
146,183.3973577950259
147,175.6488547702563
148,156.7013064461049
149,143.9750013707005
150,149.1704457400072
151,167.5109719609035
152,182.1343848075677
153,179.5959859481002
154,162.2295675874693
155,146.0017346770975
156,145.8322819562948
157,161.877003475096
158,179.3844562631396
159,182.2583689668534
160,167.8564795001705
161,149.419818621043
162,143.8989673167229
163,156.3697708156917
164,175.3666298930546
165,183.4239199215883
166,173.1338056071556
167,153.9569705951525
168,143.5245085571088
169,151.4279769790384
170,170.400963442531
171,182.9997916914618
172,177.6411571362369
173,159.2517636743208
174,144.7387348475662
175,147.4452824290296
176,164.8830190541973
177,181.0197700881328
178,181.0194810486758
179,164.8824176773703
180,147.4449216179138
181,144.7389463302376
182,159.2523530145866
183,177.6415824973746
184,182.999661998403
185,170.400397934476
186,151.4274955814848
187,143.5245538647475
188,153.9575009523493
189,173.1343334059497
190,183.4239599062024
191,175.366145301819
192,156.3692071795535
193,143.8988428401482
194,149.4202477472206
195,167.8570676924717
196,182.2585754439891
197,179.3840911909834
198,161.8764024993048
199,145.8319976112394
200,146.0020283883105
201,162.230169318216
202,179.5963424699071
203,182.1341683359296
204,167.5103815188463
205,149.1700241772351
206,143.9751362700823
207,156.7018737817709
208,175.6493329364116
209,183.3973071679126
210,172.8223446994456
211,153.6470172555812
212,143.501032456655
213,151.7125619361936
214,170.7319633601176
215,183.0728867717349
216,177.3891440994887
217,158.9063421443199
218,144.6174837860024
219,147.6596795027268
220,165.2359485823411
221,181.1867502901656
222,180.8469910969174
223,164.5290440379891
224,147.235554385291
225,144.8660767724999
226,159.5990979894103
227,177.8891462740031
228,182.9204355823029
229,170.0672217272384
230,151.1466902515232
231,143.5542905374284
232,154.2704398679476
233,173.4427599686561
234,183.4443081566466
235,175.0797071523833
236,156.039332543852
237,143.8288169369499
238,149.6744520689851
239,168.201787958092
240,182.3768774310128
241,179.1672085981185
242,161.5237361822259
243,145.6677873554649
244,146.177248345705
245,162.5837230680193
246,179.8031743250466
247,182.0041180426442
248,167.1630167170248
249,148.9247104637175
250,144.0574139417543
251,157.0360971267404
252,175.9282185526635
253,183.3644489060118
254,172.5079522938501
255,153.3401416341006
256,143.4838136504492
257,152.0008308362796
258,171.0606868691765
259,183.1398380115241
260,177.1327684089075
261,158.5623501509516
262,144.5021401421495
263,147.8790306226132
264,165.5883240579327
265,181.3481777342663
266,180.6690548618818
267,164.175337877714
268,147.0312741123336
269,144.9990367277307
270,159.9470554031662
271,178.1321907047648
272,182.8351131012849
273,169.7319774300038
274,150.8697461988912
275,143.5902678141959
276,154.5862611317722
277,173.7480606060618
278,183.4583961695686
279,174.7896300867113
280,155.7117859160059
281,143.7649456060127
282,149.9329790420628
283,168.5450247283951
284,182.4892536948421
285,178.9454061367591
286,161.1716791557571
287,145.5091553704279
288,146.357886917574
289,162.9375539268753
290,180.0048870110321
291,181.8682588425097
292,166.8144939528272
293,148.683954357565
294,144.1457745473398
295,157.3723361107844
296,176.2031993438815
297,183.3253554330968
298,172.1907269155114
299,153.036439900223
300,143.4728575345675
301,152.2926933408087
302,171.3870309534452
303,183.2006244294687
304,176.8721104082006
305,158.2198954953572
306,144.3927400627105
307,148.1032670478415
308,165.9400350525927
309,181.5040018318659
310,180.4857281057076
311,163.8214100419379
312,146.8321448169464
313,145.1377845285795
314,160.296116212019
315,178.3706396237387
316,182.7437212939389
317,169.3947701025369
318,150.5967502130652
319,143.6324744203938
320,154.9048657709014
321,174.0501396422275
322,183.466219530029
323,174.4960050099384
324,155.3866699434632
325,143.707248863507
326,150.1957476485716
327,168.8866704389138
328,182.5956690186997
329,178.7187533159603
330,160.8203417484814
331,145.3561513686491
332,146.5438874949134
333,163.2915510103127
334,180.2014173145963
335,181.7266333114498
336,166.46492244726
337,148.4478313075774
338,144.2401903961532
339,157.7104853624207
340,176.4741891358415
341,183.2800390003859
342,171.8707679773766
343,152.7360072288192
344,143.468167542467
345,152.5880579851198
346,171.7108933423322
347,183.2552269761566
348,176.6072517830772
349,157.8790854969028
350,144.2893178317782
351,148.3323185065944
352,166.2909713461783
353,181.6541737503873
354,180.2970682798295
355,163.4673714455232
356,146.6382289028062
357,145.2822766938853
358,160.6461710263482
359,178.6044183051577
360,182.6462888008766
361,169.0557054197818
362,150.3277878462655
363,143.6808971292016
364,155.2261539401516
365,174.3489024108077
366,183.4677757863217
367,174.1989239390851
368,155.0640865119469
369,143.655744790594
370,150.4626755413749
371,169.2266180237911
372,182.6960900538634
